"","date","name","category","value"
"4946",1970-04-14,"Iowa","S",1736678
"4947",1970-04-14,"Delaware","S",300043
"4948",1970-04-14,"Ohio","S",1210396
"4949",1970-04-14,"Pennsylvania","S",2728990
"4950",1970-04-14,"Nebraska","S",729006
"4951",1970-04-14,"Washington","S",1328934
"4952",1970-04-14,"Alabama","S",1538152
"4953",1970-04-14,"Arkansas","S",1171758
"4954",1970-04-14,"New.Mexico","S",1000785
"4955",1970-04-14,"Texas","S",5559876
"4956",1970-04-14,"California","S",9052842
"4957",1970-04-14,"Kentucky","S",1683203
"4958",1970-04-14,"Georgia","S",1621881
"4959",1970-04-14,"Wisconsin","S",1769914
"4960",1970-04-14,"Oregon","S",951666
"4961",1970-04-14,"Missouri","S",2504866
"4962",1970-04-14,"Virginia","S",2176793
"4963",1970-04-14,"Tennessee","S",1377769
"4964",1970-04-14,"Louisiana","S",2247037
"4965",1970-04-14,"New.York","S",1472711
"4966",1970-04-14,"Michigan","S",2647240
"4967",1970-04-14,"Idaho","S",827887
"4968",1970-04-14,"Florida","S",1189214
"4969",1970-04-14,"Illinois","S",2986616
"4970",1970-04-14,"Montana","S",765447
"4971",1970-04-14,"Minnesota","S",1834218
"4972",1970-04-14,"Indiana","S",2353974
"4973",1970-04-14,"Massachusetts","S",108153
"4974",1970-04-14,"Kansas","S",1170912
"4975",1970-04-14,"Nevada","S",310695
"4976",1970-04-14,"Vermont","S",604070
"4977",1970-04-14,"Connecticut","S",123
"4978",1970-04-14,"New.Jersey","S",28896
"4979",1970-04-14,"North.Carolina","S",1631327
"4980",1970-04-14,"Utah","S",1015819
"4981",1970-04-14,"North.Dakota","S",520402
"4982",1970-04-14,"South.Carolina","S",474874
"4983",1970-04-14,"Mississippi","S",1595468
"4984",1970-04-14,"Colorado","S",3830402
"4985",1970-04-14,"South.Dakota","S",602884
"4986",1970-04-14,"Oklahoma","S",1265474
"4987",1970-04-14,"Wyoming","S",587924
"4988",1970-04-14,"West.Virginia","S",1354384
"4989",1970-04-14,"Maine","S",632080
"4990",1970-04-14,"New.Hampshire","S",278989
"4991",1970-04-14,"Arizona","S",1175592
"4992",1970-04-14,"Rhode.Island","S",934
"4993",1970-04-15,"Maryland","S",306624
"4994",1970-04-15,"Iowa","S",1730489
"4995",1970-04-15,"Delaware","S",290431
"4996",1970-04-15,"Ohio","S",1159631
"4997",1970-04-15,"Pennsylvania","S",2698543
"4998",1970-04-15,"Nebraska","S",727265
"4999",1970-04-15,"Washington","S",1319958
"5000",1970-04-15,"Alabama","S",1505304
"5001",1970-04-15,"Arkansas","S",1158879
"5002",1970-04-15,"New.Mexico","S",1000412
"5003",1970-04-15,"Texas","S",5513030
"5004",1970-04-15,"California","S",8938971
"5005",1970-04-15,"Kentucky","S",1658902
"5006",1970-04-15,"Georgia","S",1600682
"5007",1970-04-15,"Wisconsin","S",1737173
"5008",1970-04-15,"Oregon","S",943703
"5009",1970-04-15,"Missouri","S",2490853
"5010",1970-04-15,"Virginia","S",2152070
"5011",1970-04-15,"Tennessee","S",1358612
"5012",1970-04-15,"Louisiana","S",2235052
"5013",1970-04-15,"New.York","S",1444123
"5014",1970-04-15,"Michigan","S",2607460
"5015",1970-04-15,"Idaho","S",827248
"5016",1970-04-15,"Florida","S",1169092
"5017",1970-04-15,"Illinois","S",2973299
"5018",1970-04-15,"Montana","S",765440
"5019",1970-04-15,"Minnesota","S",1814592
"5020",1970-04-15,"Indiana","S",2313725
"5021",1970-04-15,"Massachusetts","S",102323
"5022",1970-04-15,"Kansas","S",1160479
"5023",1970-04-15,"Nevada","S",308417
"5024",1970-04-15,"Vermont","S",603172
"5025",1970-04-15,"Connecticut","S",121
"5026",1970-04-15,"New.Jersey","S",22950
"5027",1970-04-15,"North.Carolina","S",1572295
"5028",1970-04-15,"Utah","S",1015664
"5029",1970-04-15,"North.Dakota","S",520323
"5030",1970-04-15,"South.Carolina","S",458902
"5031",1970-04-15,"Mississippi","S",1580690
"5032",1970-04-15,"Colorado","S",3661135
"5033",1970-04-15,"South.Dakota","S",602538
"5034",1970-04-15,"Oklahoma","S",1256222
"5035",1970-04-15,"Wyoming","S",587924
"5036",1970-04-15,"West.Virginia","S",1348606
"5037",1970-04-15,"Maine","S",626157
"5038",1970-04-15,"New.Hampshire","S",269668
"5039",1970-04-15,"Arizona","S",1172672
"5040",1970-04-15,"Rhode.Island","S",934
"5041",1970-04-16,"Maryland","S",301588
"5042",1970-04-16,"Iowa","S",1723963
"5043",1970-04-16,"Delaware","S",281226
"5044",1970-04-16,"Ohio","S",1111562
"5045",1970-04-16,"Pennsylvania","S",2669281
"5046",1970-04-16,"Nebraska","S",725492
"5047",1970-04-16,"Washington","S",1311019
"5048",1970-04-16,"Alabama","S",1472132
"5049",1970-04-16,"Arkansas","S",1147085
"5050",1970-04-16,"New.Mexico","S",1000189
"5051",1970-04-16,"Texas","S",5467292
"5052",1970-04-16,"California","S",8820771
"5053",1970-04-16,"Kentucky","S",1634569
"5054",1970-04-16,"Georgia","S",1579295
"5055",1970-04-16,"Wisconsin","S",1704202
"5056",1970-04-16,"Oregon","S",936237
"5057",1970-04-16,"Missouri","S",2476967
"5058",1970-04-16,"Virginia","S",2125500
"5059",1970-04-16,"Tennessee","S",1338999
"5060",1970-04-16,"Louisiana","S",2223662
"5061",1970-04-16,"New.York","S",1415743
"5062",1970-04-16,"Michigan","S",2570177
"5063",1970-04-16,"Idaho","S",826753
"5064",1970-04-16,"Florida","S",1149191
"5065",1970-04-16,"Illinois","S",2963347
"5066",1970-04-16,"Montana","S",765436
"5067",1970-04-16,"Minnesota","S",1792883
"5068",1970-04-16,"Indiana","S",2278753
"5069",1970-04-16,"Massachusetts","S",95911
"5070",1970-04-16,"Kansas","S",1147766
"5071",1970-04-16,"Nevada","S",306415
"5072",1970-04-16,"Vermont","S",602042
"5073",1970-04-16,"Connecticut","S",121
"5074",1970-04-16,"New.Jersey","S",16802
"5075",1970-04-16,"North.Carolina","S",1521100
"5076",1970-04-16,"Utah","S",1015437
"5077",1970-04-16,"North.Dakota","S",520252
"5078",1970-04-16,"South.Carolina","S",443271
"5079",1970-04-16,"Mississippi","S",1567022
"5080",1970-04-16,"Colorado","S",3465806
"5081",1970-04-16,"South.Dakota","S",602247
"5082",1970-04-16,"Oklahoma","S",1246477
"5083",1970-04-16,"Wyoming","S",587924
"5084",1970-04-16,"West.Virginia","S",1342280
"5085",1970-04-16,"Maine","S",621088
"5086",1970-04-16,"New.Hampshire","S",260635
"5087",1970-04-16,"Arizona","S",1169005
"5088",1970-04-16,"Rhode.Island","S",934
"5089",1970-04-17,"Maryland","S",296664
"5090",1970-04-17,"Iowa","S",1717164
"5091",1970-04-17,"Delaware","S",273402
"5092",1970-04-17,"Ohio","S",1065557
"5093",1970-04-17,"Pennsylvania","S",2639695
"5094",1970-04-17,"Nebraska","S",723745
"5095",1970-04-17,"Washington","S",1301409
"5096",1970-04-17,"Alabama","S",1438875
"5097",1970-04-17,"Arkansas","S",1136593
"5098",1970-04-17,"New.Mexico","S",1000066
"5099",1970-04-17,"Texas","S",5423036
"5100",1970-04-17,"California","S",8693170
"5101",1970-04-17,"Kentucky","S",1611403
"5102",1970-04-17,"Georgia","S",1557710
"5103",1970-04-17,"Wisconsin","S",1672846
"5104",1970-04-17,"Oregon","S",928480
"5105",1970-04-17,"Missouri","S",2463519
"5106",1970-04-17,"Virginia","S",2097380
"5107",1970-04-17,"Tennessee","S",1319004
"5108",1970-04-17,"Louisiana","S",2211710
"5109",1970-04-17,"New.York","S",1387705
"5110",1970-04-17,"Michigan","S",2533503
"5111",1970-04-17,"Idaho","S",826267
"5112",1970-04-17,"Florida","S",1130176
"5113",1970-04-17,"Illinois","S",2954797
"5114",1970-04-17,"Montana","S",765434
"5115",1970-04-17,"Minnesota","S",1770635
"5116",1970-04-17,"Indiana","S",2248625
"5117",1970-04-17,"Massachusetts","S",88817
"5118",1970-04-17,"Kansas","S",1132795
"5119",1970-04-17,"Nevada","S",304504
"5120",1970-04-17,"Vermont","S",600628
"5121",1970-04-17,"Connecticut","S",121
"5122",1970-04-17,"New.Jersey","S",11264
"5123",1970-04-17,"North.Carolina","S",1478334
"5124",1970-04-17,"Utah","S",1015118
"5125",1970-04-17,"North.Dakota","S",520189
"5126",1970-04-17,"South.Carolina","S",427260
"5127",1970-04-17,"Mississippi","S",1554443
"5128",1970-04-17,"Colorado","S",3247252
"5129",1970-04-17,"South.Dakota","S",601996
"5130",1970-04-17,"Oklahoma","S",1236176
"5131",1970-04-17,"Wyoming","S",587924
"5132",1970-04-17,"West.Virginia","S",1334600
"5133",1970-04-17,"Maine","S",616229
"5134",1970-04-17,"New.Hampshire","S",252209
"5135",1970-04-17,"Arizona","S",1164824
"5136",1970-04-17,"Rhode.Island","S",934
"5137",1970-04-18,"Maryland","S",292144
"5138",1970-04-18,"Iowa","S",1710306
"5139",1970-04-18,"Delaware","S",267276
"5140",1970-04-18,"Ohio","S",1020957
"5141",1970-04-18,"Pennsylvania","S",2608510
"5142",1970-04-18,"Nebraska","S",722011
"5143",1970-04-18,"Washington","S",1291232
"5144",1970-04-18,"Alabama","S",1405714
"5145",1970-04-18,"Arkansas","S",1127202
"5146",1970-04-18,"New.Mexico","S",1000001
"5147",1970-04-18,"Texas","S",5379343
"5148",1970-04-18,"California","S",8553718
"5149",1970-04-18,"Kentucky","S",1590564
"5150",1970-04-18,"Georgia","S",1534777
"5151",1970-04-18,"Wisconsin","S",1645031
"5152",1970-04-18,"Oregon","S",919952
"5153",1970-04-18,"Missouri","S",2450636
"5154",1970-04-18,"Virginia","S",2068141
"5155",1970-04-18,"Tennessee","S",1299034
"5156",1970-04-18,"Louisiana","S",2198839
"5157",1970-04-18,"New.York","S",1359821
"5158",1970-04-18,"Michigan","S",2495736
"5159",1970-04-18,"Idaho","S",825698
"5160",1970-04-18,"Florida","S",1112568
"5161",1970-04-18,"Illinois","S",2946173
"5162",1970-04-18,"Montana","S",765431
"5163",1970-04-18,"Minnesota","S",1749637
"5164",1970-04-18,"Indiana","S",2221517
"5165",1970-04-18,"Massachusetts","S",81299
"5166",1970-04-18,"Kansas","S",1115985
"5167",1970-04-18,"Nevada","S",302617
"5168",1970-04-18,"Vermont","S",598882
"5169",1970-04-18,"Connecticut","S",121
"5170",1970-04-18,"New.Jersey","S",6987
"5171",1970-04-18,"North.Carolina","S",1442982
"5172",1970-04-18,"Utah","S",1014699
"5173",1970-04-18,"North.Dakota","S",520137
"5174",1970-04-18,"South.Carolina","S",410845
"5175",1970-04-18,"Mississippi","S",1542867
"5176",1970-04-18,"Colorado","S",3015067
"5177",1970-04-18,"South.Dakota","S",601767
"5178",1970-04-18,"Oklahoma","S",1225310
"5179",1970-04-18,"Wyoming","S",587924
"5180",1970-04-18,"West.Virginia","S",1325354
"5181",1970-04-18,"Maine","S",611072
"5182",1970-04-18,"New.Hampshire","S",244540
"5183",1970-04-18,"Arizona","S",1160627
"5184",1970-04-18,"Rhode.Island","S",934
"5185",1970-04-19,"Maryland","S",288237
"5186",1970-04-19,"Iowa","S",1703686
"5187",1970-04-19,"Delaware","S",262487
"5188",1970-04-19,"Ohio","S",977450
"5189",1970-04-19,"Pennsylvania","S",2575322
"5190",1970-04-19,"Nebraska","S",720191
"5191",1970-04-19,"Washington","S",1281225
"5192",1970-04-19,"Alabama","S",1373041
"5193",1970-04-19,"Arkansas","S",1118491
"5194",1970-04-19,"New.Mexico","S",999957
"5195",1970-04-19,"Texas","S",5334590
"5196",1970-04-19,"California","S",8402805
"5197",1970-04-19,"Kentucky","S",1572676
"5198",1970-04-19,"Georgia","S",1508916
"5199",1970-04-19,"Wisconsin","S",1621583
"5200",1970-04-19,"Oregon","S",910729
"5201",1970-04-19,"Missouri","S",2438303
"5202",1970-04-19,"Virginia","S",2038666
"5203",1970-04-19,"Tennessee","S",1279503
"5204",1970-04-19,"Louisiana","S",2185783
"5205",1970-04-19,"New.York","S",1331720
"5206",1970-04-19,"Michigan","S",2455790
"5207",1970-04-19,"Idaho","S",825010
"5208",1970-04-19,"Florida","S",1096581
"5209",1970-04-19,"Illinois","S",2936507
"5210",1970-04-19,"Montana","S",765423
"5211",1970-04-19,"Minnesota","S",1730903
"5212",1970-04-19,"Indiana","S",2195872
"5213",1970-04-19,"Massachusetts","S",73950
"5214",1970-04-19,"Kansas","S",1098093
"5215",1970-04-19,"Nevada","S",300868
"5216",1970-04-19,"Vermont","S",596740
"5217",1970-04-19,"Connecticut","S",121
"5218",1970-04-19,"New.Jersey","S",4139
"5219",1970-04-19,"North.Carolina","S",1413212
"5220",1970-04-19,"Utah","S",1014195
"5221",1970-04-19,"North.Dakota","S",520092
"5222",1970-04-19,"South.Carolina","S",394452
"5223",1970-04-19,"Mississippi","S",1532110
"5224",1970-04-19,"Colorado","S",2784610
"5225",1970-04-19,"South.Dakota","S",601557
"5226",1970-04-19,"Oklahoma","S",1213822
"5227",1970-04-19,"Wyoming","S",587924
"5228",1970-04-19,"West.Virginia","S",1314986
"5229",1970-04-19,"Maine","S",605384
"5230",1970-04-19,"New.Hampshire","S",237556
"5231",1970-04-19,"Arizona","S",1157006
"5232",1970-04-19,"Rhode.Island","S",934
"5233",1970-04-20,"Maryland","S",284947
"5234",1970-04-20,"Iowa","S",1697604
"5235",1970-04-20,"Delaware","S",258619
"5236",1970-04-20,"Ohio","S",935571
"5237",1970-04-20,"Pennsylvania","S",2540560
"5238",1970-04-20,"Nebraska","S",718192
"5239",1970-04-20,"Washington","S",1272121
"5240",1970-04-20,"Alabama","S",1341337
"5241",1970-04-20,"Arkansas","S",1110033
"5242",1970-04-20,"New.Mexico","S",999916
"5243",1970-04-20,"Texas","S",5287663
"5244",1970-04-20,"California","S",8241676
"5245",1970-04-20,"Kentucky","S",1557533
"5246",1970-04-20,"Georgia","S",1479147
"5247",1970-04-20,"Wisconsin","S",1601909
"5248",1970-04-20,"Oregon","S",901365
"5249",1970-04-20,"Missouri","S",2426308
"5250",1970-04-20,"Virginia","S",2010301
"5251",1970-04-20,"Tennessee","S",1260680
"5252",1970-04-20,"Louisiana","S",2173909
"5253",1970-04-20,"New.York","S",1303303
"5254",1970-04-20,"Michigan","S",2412758
"5255",1970-04-20,"Idaho","S",824207
"5256",1970-04-20,"Florida","S",1082188
"5257",1970-04-20,"Illinois","S",2925380
"5258",1970-04-20,"Montana","S",765412
"5259",1970-04-20,"Minnesota","S",1714230
"5260",1970-04-20,"Indiana","S",2171219
"5261",1970-04-20,"Massachusetts","S",67388
"5262",1970-04-20,"Kansas","S",1080068
"5263",1970-04-20,"Nevada","S",299463
"5264",1970-04-20,"Vermont","S",594126
"5265",1970-04-20,"Connecticut","S",121
"5266",1970-04-20,"New.Jersey","S",2420
"5267",1970-04-20,"North.Carolina","S",1386932
"5268",1970-04-20,"Utah","S",1013659
"5269",1970-04-20,"North.Dakota","S",520048
"5270",1970-04-20,"South.Carolina","S",378543
"5271",1970-04-20,"Mississippi","S",1521882
"5272",1970-04-20,"Colorado","S",2572631
"5273",1970-04-20,"South.Dakota","S",601371
"5274",1970-04-20,"Oklahoma","S",1201409
"5275",1970-04-20,"Wyoming","S",587924
"5276",1970-04-20,"West.Virginia","S",1304498
"5277",1970-04-20,"Maine","S",599166
"5278",1970-04-20,"New.Hampshire","S",231048
"5279",1970-04-20,"Arizona","S",1154292
"5280",1970-04-20,"Rhode.Island","S",934
"5281",1970-04-21,"Maryland","S",282073
"5282",1970-04-21,"Iowa","S",1692211
"5283",1970-04-21,"Delaware","S",255566
"5284",1970-04-21,"Ohio","S",896535
"5285",1970-04-21,"Pennsylvania","S",2504698
"5286",1970-04-21,"Nebraska","S",716028
"5287",1970-04-21,"Washington","S",1264200
"5288",1970-04-21,"Alabama","S",1310967
"5289",1970-04-21,"Arkansas","S",1101367
"5290",1970-04-21,"New.Mexico","S",999875
"5291",1970-04-21,"Texas","S",5238885
"5292",1970-04-21,"California","S",8070319
"5293",1970-04-21,"Kentucky","S",1544342
"5294",1970-04-21,"Georgia","S",1445799
"5295",1970-04-21,"Wisconsin","S",1584842
"5296",1970-04-21,"Oregon","S",892736
"5297",1970-04-21,"Missouri","S",2414197
"5298",1970-04-21,"Virginia","S",1984304
"5299",1970-04-21,"Tennessee","S",1242716
"5300",1970-04-21,"Louisiana","S",2164266
"5301",1970-04-21,"New.York","S",1274759
"5302",1970-04-21,"Michigan","S",2365406
"5303",1970-04-21,"Idaho","S",823318
"5304",1970-04-21,"Florida","S",1069238
"5305",1970-04-21,"Illinois","S",2913011
"5306",1970-04-21,"Montana","S",765395
"5307",1970-04-21,"Minnesota","S",1698902
"5308",1970-04-21,"Indiana","S",2147846
"5309",1970-04-21,"Massachusetts","S",61895
"5310",1970-04-21,"Kansas","S",1062728
"5311",1970-04-21,"Nevada","S",298535
"5312",1970-04-21,"Vermont","S",590985
"5313",1970-04-21,"Connecticut","S",121
"5314",1970-04-21,"New.Jersey","S",1388
"5315",1970-04-21,"North.Carolina","S",1362232
"5316",1970-04-21,"Utah","S",1013175
"5317",1970-04-21,"North.Dakota","S",519995
"5318",1970-04-21,"South.Carolina","S",363372
"5319",1970-04-21,"Mississippi","S",1511915
"5320",1970-04-21,"Colorado","S",2391610
"5321",1970-04-21,"South.Dakota","S",601211
"5322",1970-04-21,"Oklahoma","S",1187561
"5323",1970-04-21,"Wyoming","S",587924
"5324",1970-04-21,"West.Virginia","S",1295056
"5325",1970-04-21,"Maine","S",592460
"5326",1970-04-21,"New.Hampshire","S",224879
"5327",1970-04-21,"Arizona","S",1152334
"5328",1970-04-21,"Rhode.Island","S",934
"5329",1970-04-22,"Maryland","S",279367
"5330",1970-04-22,"Iowa","S",1687471
"5331",1970-04-22,"Delaware","S",253318
"5332",1970-04-22,"Ohio","S",861419
"5333",1970-04-22,"Pennsylvania","S",2467750
"5334",1970-04-22,"Nebraska","S",713813
"5335",1970-04-22,"Washington","S",1257210
"5336",1970-04-22,"Alabama","S",1282034
"5337",1970-04-22,"Arkansas","S",1091982
"5338",1970-04-22,"New.Mexico","S",999837
"5339",1970-04-22,"Texas","S",5190037
"5340",1970-04-22,"California","S",7887432
"5341",1970-04-22,"Kentucky","S",1532310
"5342",1970-04-22,"Georgia","S",1410851
"5343",1970-04-22,"Wisconsin","S",1569610
"5344",1970-04-22,"Oregon","S",885633
"5345",1970-04-22,"Missouri","S",2401458
"5346",1970-04-22,"Virginia","S",1961284
"5347",1970-04-22,"Tennessee","S",1225470
"5348",1970-04-22,"Louisiana","S",2156896
"5349",1970-04-22,"New.York","S",1246606
"5350",1970-04-22,"Michigan","S",2312426
"5351",1970-04-22,"Idaho","S",822366
"5352",1970-04-22,"Florida","S",1057468
"5353",1970-04-22,"Illinois","S",2900126
"5354",1970-04-22,"Montana","S",765373
"5355",1970-04-22,"Minnesota","S",1684599
"5356",1970-04-22,"Indiana","S",2126135
"5357",1970-04-22,"Massachusetts","S",57354
"5358",1970-04-22,"Kansas","S",1046423
"5359",1970-04-22,"Nevada","S",298032
"5360",1970-04-22,"Vermont","S",587383
"5361",1970-04-22,"Connecticut","S",121
"5362",1970-04-22,"New.Jersey","S",759
"5363",1970-04-22,"North.Carolina","S",1337797
"5364",1970-04-22,"Utah","S",1012816
"5365",1970-04-22,"North.Dakota","S",519926
"5366",1970-04-22,"South.Carolina","S",348998
"5367",1970-04-22,"Mississippi","S",1501913
"5368",1970-04-22,"Colorado","S",2244347
"5369",1970-04-22,"South.Dakota","S",601071
"5370",1970-04-22,"Oklahoma","S",1171774
"5371",1970-04-22,"Wyoming","S",587924
"5372",1970-04-22,"West.Virginia","S",1287377
"5373",1970-04-22,"Maine","S",585262
"5374",1970-04-22,"New.Hampshire","S",218974
"5375",1970-04-22,"Arizona","S",1150691
"5376",1970-04-22,"Rhode.Island","S",934
"5377",1970-04-23,"Maryland","S",276684
"5378",1970-04-23,"Iowa","S",1683125
"5379",1970-04-23,"Delaware","S",251650
"5380",1970-04-23,"Ohio","S",830181
"5381",1970-04-23,"Pennsylvania","S",2429583
"5382",1970-04-23,"Nebraska","S",711734
"5383",1970-04-23,"Washington","S",1250649
"5384",1970-04-23,"Alabama","S",1254487
"5385",1970-04-23,"Arkansas","S",1081387
"5386",1970-04-23,"New.Mexico","S",999808
"5387",1970-04-23,"Texas","S",5143364
"5388",1970-04-23,"California","S",7692625
"5389",1970-04-23,"Kentucky","S",1520827
"5390",1970-04-23,"Georgia","S",1377744
"5391",1970-04-23,"Wisconsin","S",1555988
"5392",1970-04-23,"Oregon","S",880284
"5393",1970-04-23,"Missouri","S",2387845
"5394",1970-04-23,"Virginia","S",1941154
"5395",1970-04-23,"Tennessee","S",1208387
"5396",1970-04-23,"Louisiana","S",2151112
"5397",1970-04-23,"New.York","S",1219366
"5398",1970-04-23,"Michigan","S",2253057
"5399",1970-04-23,"Idaho","S",821340
"5400",1970-04-23,"Florida","S",1046418
"5401",1970-04-23,"Illinois","S",2887559
"5402",1970-04-23,"Montana","S",765345
"5403",1970-04-23,"Minnesota","S",1671415
"5404",1970-04-23,"Indiana","S",2106124
"5405",1970-04-23,"Massachusetts","S",53465
"5406",1970-04-23,"Kansas","S",1030942
"5407",1970-04-23,"Nevada","S",297786
"5408",1970-04-23,"Vermont","S",583530
"5409",1970-04-23,"Connecticut","S",121
"5410",1970-04-23,"New.Jersey","S",411
"5411",1970-04-23,"North.Carolina","S",1312707
"5412",1970-04-23,"Utah","S",1012597
"5413",1970-04-23,"North.Dakota","S",519844
"5414",1970-04-23,"South.Carolina","S",335620
"5415",1970-04-23,"Mississippi","S",1491376
"5416",1970-04-23,"Colorado","S",2124333
"5417",1970-04-23,"South.Dakota","S",600943
"5418",1970-04-23,"Oklahoma","S",1153816
"5419",1970-04-23,"Wyoming","S",587924
"5420",1970-04-23,"West.Virginia","S",1281256
"5421",1970-04-23,"Maine","S",577601
"5422",1970-04-23,"New.Hampshire","S",213272
"5423",1970-04-23,"Arizona","S",1148965
"5424",1970-04-23,"Rhode.Island","S",934
"5425",1970-04-24,"Maryland","S",273968
"5426",1970-04-24,"Iowa","S",1678821
"5427",1970-04-24,"Delaware","S",250129
"5428",1970-04-24,"Ohio","S",801691
"5429",1970-04-24,"Pennsylvania","S",2390399
"5430",1970-04-24,"Nebraska","S",709949
"5431",1970-04-24,"Washington","S",1244045
"5432",1970-04-24,"Alabama","S",1228631
"5433",1970-04-24,"Arkansas","S",1069273
"5434",1970-04-24,"New.Mexico","S",999788
"5435",1970-04-24,"Texas","S",5100294
"5436",1970-04-24,"California","S",7488376
"5437",1970-04-24,"Kentucky","S",1509422
"5438",1970-04-24,"Georgia","S",1350093
"5439",1970-04-24,"Wisconsin","S",1543889
"5440",1970-04-24,"Oregon","S",876296
"5441",1970-04-24,"Missouri","S",2373410
"5442",1970-04-24,"Virginia","S",1923586
"5443",1970-04-24,"Tennessee","S",1190552
"5444",1970-04-24,"Louisiana","S",2146250
"5445",1970-04-24,"New.York","S",1193111
"5446",1970-04-24,"Michigan","S",2187388
"5447",1970-04-24,"Idaho","S",820218
"5448",1970-04-24,"Florida","S",1035518
"5449",1970-04-24,"Illinois","S",2875796
"5450",1970-04-24,"Montana","S",765314
"5451",1970-04-24,"Minnesota","S",1659319
"5452",1970-04-24,"Indiana","S",2087560
"5453",1970-04-24,"Massachusetts","S",49943
"5454",1970-04-24,"Kansas","S",1016081
"5455",1970-04-24,"Nevada","S",297639
"5456",1970-04-24,"Vermont","S",579711
"5457",1970-04-24,"Connecticut","S",121
"5458",1970-04-24,"New.Jersey","S",256
"5459",1970-04-24,"North.Carolina","S",1286275
"5460",1970-04-24,"Utah","S",1012474
"5461",1970-04-24,"North.Dakota","S",519753
"5462",1970-04-24,"South.Carolina","S",323535
"5463",1970-04-24,"Mississippi","S",1479724
"5464",1970-04-24,"Colorado","S",2024085
"5465",1970-04-24,"South.Dakota","S",600816
"5466",1970-04-24,"Oklahoma","S",1133808
"5467",1970-04-24,"Wyoming","S",587924
"5468",1970-04-24,"West.Virginia","S",1275780
"5469",1970-04-24,"Maine","S",569688
"5470",1970-04-24,"New.Hampshire","S",207740
"5471",1970-04-24,"Arizona","S",1146975
"5472",1970-04-24,"Rhode.Island","S",934
"5473",1970-04-25,"Maryland","S",271186
"5474",1970-04-25,"Iowa","S",1674271
"5475",1970-04-25,"Delaware","S",248327
"5476",1970-04-25,"Ohio","S",774523
"5477",1970-04-25,"Pennsylvania","S",2350662
"5478",1970-04-25,"Nebraska","S",708481
"5479",1970-04-25,"Washington","S",1237125
"5480",1970-04-25,"Alabama","S",1205229
"5481",1970-04-25,"Arkansas","S",1055507
"5482",1970-04-25,"New.Mexico","S",999773
"5483",1970-04-25,"Texas","S",5061157
"5484",1970-04-25,"California","S",7280315
"5485",1970-04-25,"Kentucky","S",1497716
"5486",1970-04-25,"Georgia","S",1329770
"5487",1970-04-25,"Wisconsin","S",1532958
"5488",1970-04-25,"Oregon","S",873078
"5489",1970-04-25,"Missouri","S",2358319
"5490",1970-04-25,"Virginia","S",1908258
"5491",1970-04-25,"Tennessee","S",1171020
"5492",1970-04-25,"Louisiana","S",2142071
"5493",1970-04-25,"New.York","S",1167456
"5494",1970-04-25,"Michigan","S",2116010
"5495",1970-04-25,"Idaho","S",818977
"5496",1970-04-25,"Florida","S",1024348
"5497",1970-04-25,"Illinois","S",2864758
"5498",1970-04-25,"Montana","S",765286
"5499",1970-04-25,"Minnesota","S",1647937
"5500",1970-04-25,"Indiana","S",2069900
"5501",1970-04-25,"Massachusetts","S",46565
"5502",1970-04-25,"Kansas","S",1002142
"5503",1970-04-25,"Nevada","S",297504
"5504",1970-04-25,"Vermont","S",576167
"5505",1970-04-25,"Connecticut","S",121
"5506",1970-04-25,"New.Jersey","S",202
"5507",1970-04-25,"North.Carolina","S",1258274
"5508",1970-04-25,"Utah","S",1012384
"5509",1970-04-25,"North.Dakota","S",519665
"5510",1970-04-25,"South.Carolina","S",312838
"5511",1970-04-25,"Mississippi","S",1466568
"5512",1970-04-25,"Colorado","S",1941416
"5513",1970-04-25,"South.Dakota","S",600682
"5514",1970-04-25,"Oklahoma","S",1112346
"5515",1970-04-25,"Wyoming","S",587924
"5516",1970-04-25,"West.Virginia","S",1270027
"5517",1970-04-25,"Maine","S",561980
"5518",1970-04-25,"New.Hampshire","S",202373
"5519",1970-04-25,"Arizona","S",1144765
"5520",1970-04-25,"Rhode.Island","S",933
"5521",1970-04-26,"Maryland","S",268360
"5522",1970-04-26,"Iowa","S",1669368
"5523",1970-04-26,"Delaware","S",245945
"5524",1970-04-26,"Ohio","S",747546
"5525",1970-04-26,"Pennsylvania","S",2310625
"5526",1970-04-26,"Nebraska","S",707201
"5527",1970-04-26,"Washington","S",1229798
"5528",1970-04-26,"Alabama","S",1184798
"5529",1970-04-26,"Arkansas","S",1040143
"5530",1970-04-26,"New.Mexico","S",999758
"5531",1970-04-26,"Texas","S",5025837
"5532",1970-04-26,"California","S",7076997
"5533",1970-04-26,"Kentucky","S",1485418
"5534",1970-04-26,"Georgia","S",1315827
"5535",1970-04-26,"Wisconsin","S",1522699
"5536",1970-04-26,"Oregon","S",870154
"5537",1970-04-26,"Missouri","S",2342623
"5538",1970-04-26,"Virginia","S",1894747
"5539",1970-04-26,"Tennessee","S",1149443
"5540",1970-04-26,"Louisiana","S",2138644
"5541",1970-04-26,"New.York","S",1141918
"5542",1970-04-26,"Michigan","S",2039647
"5543",1970-04-26,"Idaho","S",817642
"5544",1970-04-26,"Florida","S",1012734
"5545",1970-04-26,"Illinois","S",2854009
"5546",1970-04-26,"Montana","S",765264
"5547",1970-04-26,"Minnesota","S",1636836
"5548",1970-04-26,"Indiana","S",2052168
"5549",1970-04-26,"Massachusetts","S",43265
